순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
3020,P2000420140501000079455,② 문화레포츠 활동 공간 활용,P2000320140501000079431,관리과제,2014-10-06,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>3. 새만금의 가용자원을 활용한 관광명소화사업을 추진하여 사람이 모이는 새만금을 조성한다.>>② 문화레포츠 활동 공간 활용
3021,P2000420140501000079456,③ 18개 시도특화 공간 조성,P2000320140501000079431,관리과제,2014-10-06,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>3. 새만금의 가용자원을 활용한 관광명소화사업을 추진하여 사람이 모이는 새만금을 조성한다.>>③ 18개 시도특화 공간 조성
3022,P2000220140501000079418,Ⅲ. 새만금 사업의 성공적 추진을 위해 자원을 효율적으로 활용한다.,P2000120140320000078963,전략목표,2014-10-06,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅲ. 새만금 사업의 성공적 추진을 위해 자원을 효율적으로 활용한다.
3023,P2000320140501000079442,1. 효율적인 재정 집행과 체계적인 제도 및 조직 완비로 행정역량을 강화한다.,P2000220140501000079418,성과목표,2014-10-06,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅲ. 새만금 사업의 성공적 추진을 위해 자원을 효율적으로 활용한다.>>1. 효율적인 재정 집행과 체계적인 제도 및 조직 완비로 행정역량을 강화한다.
3024,P2000320140501000079444,2. 개방 공유 소통 협력을 통한 정부 3.0을 실현한다.,P2000220140501000079418,성과목표,2014-10-06,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅲ. 새만금 사업의 성공적 추진을 위해 자원을 효율적으로 활용한다.>>2. 개방 공유 소통 협력을 통한 정부 3.0을 실현한다.
3025,P2000120170328000092785,새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다., ,임무,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.
3026,P2000220170501000079405,Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.,P2000120170328000092785,전략목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.
3027,P2000320170328000092827,1. 투자활성화를 위해 관련제도 등 투자여건을 개선한다.,P2000220170501000079405,성과목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>1. 투자활성화를 위해 관련제도 등 투자여건을 개선한다.
3028,P2000420170328000092830,① 차별적인 인센티브 제공과 획기적인 규제개선 추진,P2000320170328000092827,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>1. 투자활성화를 위해 관련제도 등 투자여건을 개선한다.>>① 차별적인 인센티브 제공과 획기적인 규제개선 추진
3029,P2000420170328000092831,② 새만금사업 중 단기 활성화 전략 수립,P2000320170328000092827,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>1. 투자활성화를 위해 관련제도 등 투자여건을 개선한다.>>② 새만금사업 중 단기 활성화 전략 수립
3030,P2000320170328000092828,2. 전략산업 육성 및 홍보강화를 통해 새만금 투자유치를 촉진한다.,P2000220170501000079405,성과목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>2. 전략산업 육성 및 홍보강화를 통해 새만금 투자유치를 촉진한다.
3031,P2000420170328000092832,① 신재생에너지 클러스터 조성 추진,P2000320170328000092828,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>2. 전략산업 육성 및 홍보강화를 통해 새만금 투자유치를 촉진한다.>>① 신재생에너지 클러스터 조성 추진
3032,P2000420170328000092834,② 자동차·기계부품 분야 등 전략적 투자유치 활동,P2000320170328000092828,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>2. 전략산업 육성 및 홍보강화를 통해 새만금 투자유치를 촉진한다.>>② 자동차·기계부품 분야 등 전략적 투자유치 활동
3033,P2000420170328000092835,③ 첨단소재·화학·물류 분야 등 전략적 투자유치 활동,P2000320170328000092828,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>2. 전략산업 육성 및 홍보강화를 통해 새만금 투자유치를 촉진한다.>>③ 첨단소재·화학·물류 분야 등 전략적 투자유치 활동
3034,P2000420170328000092836,④ 관광레저용지 선도사업 유치로 개발 및 투자 활성화,P2000320170328000092828,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>2. 전략산업 육성 및 홍보강화를 통해 새만금 투자유치를 촉진한다.>>④ 관광레저용지 선도사업 유치로 개발 및 투자 활성화
3035,P2000320170328000092829,3. 새만금 한ㆍ중 경협단지 조성 기반을 마련한다.,P2000220170501000079405,성과목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>3. 새만금 한ㆍ중 경협단지 조성 기반을 마련한다.
3036,P2000420170328000092837,① 한중 산업협력단지 간 협력체계 강화,P2000320170328000092829,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>3. 새만금 한ㆍ중 경협단지 조성 기반을 마련한다.>>① 한중 산업협력단지 간 협력체계 강화
3037,P2000420170328000092838,② 전략적 투자유치 활동 전개,P2000320170328000092829,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅰ.투자유치 활성화로 글로벌 경제중심 새만금을 건설한다.>>3. 새만금 한ㆍ중 경협단지 조성 기반을 마련한다.>>② 전략적 투자유치 활동 전개
3038,P2000220170501000079411,Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.,P2000120170328000092785,전략목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.
3039,P2000320170328000092798,1. 기반시설을 조기 구축하여 새만금사업 성공여건을 마련한다.,P2000220170501000079411,성과목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>1. 기반시설을 조기 구축하여 새만금사업 성공여건을 마련한다.
3040,P2000420170328000092805,② 새만금 남북도로(1단계) ‘22년 완공을 위해 적극추진,P2000320170328000092798,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>1. 기반시설을 조기 구축하여 새만금사업 성공여건을 마련한다.>>② 새만금 남북도로(1단계) ‘22년 완공을 위해 적극추진
3041,P2000420170328000092806,③ 새만금 산업단지 공업용수도 적기 공급 추진,P2000320170328000092798,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>1. 기반시설을 조기 구축하여 새만금사업 성공여건을 마련한다.>>③ 새만금 산업단지 공업용수도 적기 공급 추진
3042,P2000320170328000092799,"2. 새만금용지개발을 계획적으로 추진하고, 안전관리체계를 구축한다.",P2000220170501000079411,성과목표,2017-09-25,새만금개발청,1730000,">>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>2. 새만금용지개발을 계획적으로 추진하고, 안전관리체계를 구축한다."
3043,P2000420170328000092812,③ 효율적인 산업단지 관리시스템 구축,P2000320170328000092799,관리과제,2017-09-25,새만금개발청,1730000,">>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>2. 새만금용지개발을 계획적으로 추진하고, 안전관리체계를 구축한다.>>③ 효율적인 산업단지 관리시스템 구축"
3044,P2000420170328000092813,④ 새만금 재난관리 및 건설현장 안전사고 예방,P2000320170328000092799,관리과제,2017-09-25,새만금개발청,1730000,">>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>2. 새만금용지개발을 계획적으로 추진하고, 안전관리체계를 구축한다.>>④ 새만금 재난관리 및 건설현장 안전사고 예방"
3045,P2000320170328000092800,3. 새만금 자원을 활용한 관광활성화 및 지속가능한 새만금을 조성한다.,P2000220170501000079411,성과목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>3. 새만금 자원을 활용한 관광활성화 및 지속가능한 새만금을 조성한다.
3046,P2000420170328000092814,"① 풍성한 문화행사를 통한 볼거리, 즐길거리 제공",P2000320170328000092800,관리과제,2017-09-25,새만금개발청,1730000,">>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>3. 새만금 자원을 활용한 관광활성화 및 지속가능한 새만금을 조성한다.>>① 풍성한 문화행사를 통한 볼거리, 즐길거리 제공"
3047,P2000420170328000092816,② 문화 관광 인프라 구축을 통한 관광자원의 질 제고,P2000320170328000092800,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>3. 새만금 자원을 활용한 관광활성화 및 지속가능한 새만금을 조성한다.>>② 문화 관광 인프라 구축을 통한 관광자원의 질 제고
3048,P2000420170328000092817,③ 2023년 세계잼버리대회 새만금 유치 추진,P2000320170328000092800,관리과제,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅱ. 새만금사업의 본격추진에 대비하여 기반조성을 차질없이 수행한다.>>3. 새만금 자원을 활용한 관광활성화 및 지속가능한 새만금을 조성한다.>>③ 2023년 세계잼버리대회 새만금 유치 추진
3049,P2000220170501000079418,Ⅲ. 새만금 사업의 성공적 추진을 위해 자원을 효율적으로 활용한다.,P2000120170328000092785,전략목표,2017-09-25,새만금개발청,1730000,>>새만금을 동북아 경제중심지로 조성하여 국가균형발전과 국가경쟁력 강화에 이바지 한다.>>Ⅲ. 새만금 사업의 성공적 추진을 위해 자원을 효율적으로 활용한다.
